Content,Polarity,Score,Tokens
Gobierno Santos intenta mantener durante campaña plebiscito el engaño de una nueva Colombia gracias al posconflicto https://t.co/VjwJkORRZ1,N,0.5279999500000001,"['gobierno', 'santos', 'intenta', 'mantener', 'campaña', 'plebiscito', 'engaño', 'nueva', 'colombia', 'gracias', 'posconflicto', 'https', 'vjwjkorrz']"
"#Plebiscito 2 Si no hay entrega de armas antes del ""plebiscito de Santos"", habría un peligroso proselitismo armado.",N,0.4799999545454547,"['#plebiscito', 'no', 'entrega', 'armas', 'plebiscito', 'santos', 'habría', 'peligroso', 'proselitismo', 'armado']"
"Plebiscito sin dejación de armas es volver a la época negra de la política con fusil, practicada por FARC con su desaparecida UP.",N,0.43199995909090916,"['plebiscito', 'dejación', 'armas', 'volver', 'época', 'negra', 'política', 'fusil', 'practicada', 'farc', 'desaparecida', 'up']"
"Jugó mal con el plebiscito, aquí debería revisar casos internacionales de refrendación de paz. Proteger artículo 22 de la Constitución https://t.co/pynYePfmFA",P,0.45599995681818184,"['jugó', 'mal', 'plebiscito', 'aquí', 'debería', 'revisar', 'casos', 'internacionales', 'refrendación', 'paz', 'proteger', 'artículo', 'constitución', 'https', 'pynyepfmfa']"
Los colombianos creen que con dar el no al plebiscito van a acabar esta la guerra que lleva más de 50 años yo quiero ser libre ...,P,0.5839999636363636,"['colombianos', 'creen', 'dar', 'no', 'plebiscito', 'acabar', 'guerra', 'años', 'quiero', 'ser', 'libre']"
@JuanManSantos dice recibir respuesta del NO hasta mañana. Propongo esta: 1. Relea la pregunta del plebiscito. 2. Averigüe q respuesta tuvo.,P,0.5,"['@juanmansantos', 'recibir', 'respuesta', 'no', 'mañana', 'propongo', 'relea', 'pregunta', 'plebiscito', 'averigüe', 'respuesta', 'tuvo']"
"@AlvaroUribeVel El gran mentiroso, ese título le queda bien después del triunfo en el plebiscito basado en mentiras https://t.co/RDt1mIOmFR",P,0.5759999454545455,"['@alvarouribevel', 'gran', 'mentiroso', 'título', 'queda', 'bien', 'después', 'triunfo', 'plebiscito', 'basado', 'mentiras', 'https', 'rdt', 'miomfr']"
El apoyo del Ariari fue fundamental para el resultado del NO en el Plebiscito en el Meta. Por eso hoy vinimos a agradecer a los ciudadanos. https://t.co/Torpa0dMiO,N,0.7359999303030303,"['apoyo', 'ariari', 'fundamental', 'resultado', 'no', 'plebiscito', 'meta', 'vinimos', 'agradecer', 'ciudadanos', 'https', 'torpa', 'dmio']"
"""El plebiscito es sobre el proceso de paz, no es cierto que sea sobre el gobierno de Santos, si fuera así yo votaría por el No"" @JERobledo",P,0.5519999477272728,"['plebiscito', 'proceso', 'paz', 'no', 'cierto', 'gobierno', 'santos', 'fuera', 'votaría', 'no', '@jerobledo']"
"@AlvaroLeyva /Otro plebiscito? No aceptan resultado, o es q otra vuelta está cuadrada. Renegociar es derecho lo otro legitimar terroristas",N,0.4799999545454546,"['@alvaroleyva', 'plebiscito', 'no', 'aceptan', 'resultado', 'vuelta', 'cuadrada', 'renegociar', 'derecho', 'legitimar', 'terroristas']"
El resultado de este domingo cambia el panorama para los acuerdos con las Farc. https://t.co/M2RwIzl2PX https://t.co/5ZQy8DQ7o2,N,0.5759999454545455,"['resultado', 'domingo', 'cambia', 'panorama', 'acuerdos', 'farc', 'https', 'rwizl', 'px', 'https', 'zqy', 'dq']"
Joven le ‘cantó' a Uribe las razones por las que votará ‘sí' al plebiscito https://t.co/nhWZwVUR9y,P,0.6399999393939394,"['joven', '‘cantó', 'uribe', 'razones', 'votará', '‘sí', 'plebiscito', 'https', 'nhwzwvur']"
"Viceministro de minas vino a Pitalito a ofrecer ayuda a ladrilleros, a cambio de votar sí al plebiscito. https://t.co/pG6POm8gGb",P,0.5183999509090909,"['viceministro', 'minas', 'vino', 'pitalito', 'ofrecer', 'ayuda', 'ladrilleros', 'cambio', 'votar', 'plebiscito', 'https', 'pg', 'pom', 'ggb']"
"Un Gobierno que Apoya la Degeneracion de la Familia con una Ministra Irrespetuosa, no puede pedir apoyo a un Plebiscito",N,0.5759999454545455,"['gobierno', 'apoya', 'degeneracion', 'familia', 'ministra', 'irrespetuosa', 'no', 'puede', 'pedir', 'apoyo', 'plebiscito']"
La pregunta que se hará en el plebiscito desconoce la sentencia de la Corte Constitucional,N,0.28799997272727274,"['pregunta', 'hará', 'plebiscito', 'desconoce', 'sentencia', 'corte', 'constitucional']"
"Colombia ya sabe como votar el plebiscito, NO, no sabe?",N,0.5759999454545455,"['colombia', 'sabe', 'como', 'votar', 'plebiscito', 'no', 'no', 'sabe']"
El sí en el plebiscito superaría los seis millones de votantes en las urnas https://t.co/S1TiBTZTrl https://t.co/NtJYSVlKW8,P,0.5,"['plebiscito', 'superaría', 'millones', 'votantes', 'urnas', 'https', 'tibtztrl', 'https', 'ntjysvlkw']"
Los promotores del SI son capaces de pedirle a la ONU que el plebiscito se repita en Venezuela por falta de garantías en Colombia.,N,0.5119999515151515,"['promotores', 'capaces', 'pedirle', 'onu', 'plebiscito', 'repita', 'venezuela', 'falta', 'garantías', 'colombia']"
@AlvaroUribeVel sr Uribe el sr santos le rogó a maduro para que abriera la frontera para traer los votos colombianos para el plebiscito,P,0.6399999393939395,"['@alvarouribevel', 'sr', 'uribe', 'sr', 'santos', 'rogó', 'maduro', 'abriera', 'frontera', 'traer', 'votos', 'colombianos', 'plebiscito']"
Otra razón más para votar NO en el plebiscito. https://t.co/l5ij2aiJlT,N,0.6719999363636364,"['razón', 'votar', 'no', 'plebiscito', 'https', 'ij', 'aijlt']"
"Una pregunta, ¿Si hubiera ganado el SI, también estarían contemplando plebiscito, ósea es SI O SI? 🇨🇴",N,0.6239999409090909,"['pregunta', 'hubiera', 'ganado', 'estarían', 'contemplando', 'plebiscito', 'ósea', '🇨🇴']"
"Pues obvio q la pregunta del plebiscito será una manipulación, como la campaña q hace Santos y los suyos con dinero del Estado.",N,0.5375999490909091,"['obvio', 'pregunta', 'plebiscito', 'manipulación', 'como', 'campaña', 'santos', 'suyos', 'dinero', 'estado']"
"Según el recientemente firmado Acuerdo para laTerminación del Conflicto, al momento del Plebiscito, más del 70% de las Farc estarán armadas.",N,0.4799999545454546,"['según', 'recientemente', 'firmado', 'acuerdo', 'laterminación', 'conflicto', 'momento', 'plebiscito', 'farc', 'armadas']"
Tras resultado del plebiscito quedan suspendidas las posibilidades de que el Gobierno tramite los proyectos para implementar acuerdos.,P,0.6719999363636364,"['resultado', 'plebiscito', 'quedan', 'suspendidas', 'posibilidades', 'gobierno', 'tramite', 'proyectos', 'implementar', 'acuerdos']"
"Se puede debatir civilizadamente sobre el plebiscito. Pero con Carlos Holmes, el único uribista que habla sin rabia,la excepción a la regla",P,0.43199995909090916,"['puede', 'debatir', 'civilizadamente', 'plebiscito', 'carlos', 'holmes', 'único', 'uribista', 'habla', 'rabia', 'excepción', 'regla']"
Petro expresó su apoyo al Sí al plebiscito y dio inicio a su campaña presidencial para 2018 https://t.co/2tR3Bseq3y https://t.co/06qYjWuoam,P,0.6719999363636364,"['petro', 'expresó', 'apoyo', 'plebiscito', 'dio', 'inicio', 'campaña', 'presidencial', 'https', 'tr', 'bseq', 'https', 'qyjwuoam']"
"""Habrá un preagrupamiento para miembros de Farc, notificado a ONU_es. Esto para garantizar buen desarrollo del plebiscito"": ComisionadoPaz",P,0.6399999393939394,"['habrá', 'preagrupamiento', 'miembros', 'farc', 'notificado', 'onu', 'garantizar', 'buen', 'desarrollo', 'plebiscito', 'comisionadopaz']"
'Con argumentos haremos austera campaña al 'No' al plebiscito': @AlvaroUribeVel https://t.co/MI67RSSWap https://t.co/cmYnLpwK37,N,0.5759999454545455,"['argumentos', 'haremos', 'austera', 'campaña', 'no', 'plebiscito', '@alvarouribevel', 'https', 'rsswap', 'https', 'cmynlpwk']"
Óscar Iván Zuluaga y Carlos Holmes Trujillo serán los directores de la campaña por el No en el plebiscito #RCNRadio,N,0.5,"['óscar', 'iván', 'zuluaga', 'carlos', 'holmes', 'trujillo', 'directores', 'campaña', 'no', 'plebiscito', '#rcnradio']"
“Colombia optó por dar un salto al vacío. El increíble resultado abre un escenario incierto”: @el_pais https://t.co/5zgT7BUUkU,P,0.46079995636363646,"['colombia', 'optó', 'dar', 'salto', 'vacío', 'increíble', 'resultado', 'abre', 'escenario', 'incierto', '@el', 'pais', 'https', 'zgt', 'buuku']"
"""Cuando los temas son de patria, no puede haber cálculo político"": @PaolaHolguin sobre el Plebiscito",N,0.4159999606060607,"['temas', 'patria', 'no', 'puede', 'haber', 'cálculo', 'político', '@paolaholguin', 'plebiscito']"
"""El plebiscito no tiene ninguna validez jurídica"": Enrique Santiago - Las2orillas https://t.co/Mg3PWDazX8",P,0.5759999454545455,"['plebiscito', 'no', 'validez', 'jurídica', 'enrique', 'santiago', 'orillas', 'https', 'mg', 'pwdazx']"
"Mi campaña es un sí al plebiscito, pero crear la puerta a una constituyente: @petrogustavo #HablemosDePosconflicto https://t.co/YiEdiDlghx",P,0.6719999363636364,"['campaña', 'plebiscito', 'crear', 'puerta', 'constituyente', '@petrogustavo', '#hablemosdeposconflicto', 'https', 'yiedidlghx']"
[VIDEO] Concejal de #Bogotá ve en el #plebiscito la oportunidad de decir NO a la #impunidad @AAvilan https://t.co/3asDPbBywS,N,0.8359999681818182,"['concejal', '#bogotá', 've', '#plebiscito', 'oportunidad', 'decir', 'no', '#impunidad', '@aavilan', 'https', 'asdpbbyws']"
"@HassNassar Ese plebiscito es 'pelea de tigre con burro amarrado', ¡gana el miedo! https://t.co/aQAAF5egvJ mi artículo en EL TIEMPO",N,0.3359999681818182,"['@hassnassar', 'plebiscito', 'pelea', 'tigre', 'burro', 'amarrado', 'gana', 'miedo', 'https', 'aqaaf', 'egvj', 'artículo', 'tiempo']"
"Procurador habla de fraude en plebiscito y como si nada. Estamos enfermos. Vota, NO. https://t.co/Tc6w9WjAWa",N,0.45599995681818184,"['procurador', 'habla', 'fraude', 'plebiscito', 'como', 'nada', 'enfermos', 'vota', 'no', 'https', 'tc', 'wjawa']"
Papa Francisco considera que resultado del plebiscito es la oportunidad para una nueva negociación de paz https://t.co/Z8ewwQPStu,P,0.6239999409090909,"['papa', 'francisco', 'considera', 'resultado', 'plebiscito', 'oportunidad', 'nueva', 'negociación', 'paz', 'https', 'ewwqpstu']"
"El plebiscito es para apoyar, SÍ o NO, el acuerdo #FarcSantos; no es para escoger entre la paz y la guerra.",N,0.5519999477272728,"['plebiscito', 'apoyar', 'no', 'acuerdo', '#farcsantos', 'no', 'escoger', 'paz', 'guerra']"
"A las mentiras de quienes promueven el NO al acuerdo de paz, responda con verdades y datos. Como estos: https://t.co/ttXEqv1UHr #MeUnoALaPaz",P,0.49919995272727274,"['mentiras', 'promueven', 'no', 'acuerdo', 'paz', 'responda', 'verdades', 'datos', 'como', 'https', 'ttxeqv', 'uhr', '#meunoalapaz']"
La PAZ no es el PLEBISCITO LEAN Lo que ya estamos viviendo y lo que falta por vivir @Pontifex_es @EquipoPazGob https://t.co/BflO8Syi8m,N,0.47999995454545463,"['paz', 'no', 'plebiscito', 'lean', 'viviendo', 'falta', 'vivir', '@pontifex', '@equipopazgob', 'https', 'bflo', 'syi']"
Posibilidad de renegociar está en manos de las Farc: canciller https://t.co/PYTsLGOfhR #MeridianoBLU. https://t.co/izuyop218n,P,0.5759999454545455,"['posibilidad', 'renegociar', 'manos', 'farc', 'canciller', 'https', 'pytslgofhr', '#meridianoblu', 'https', 'izuyop']"
Si 74% No 26% Primera encuesta sobre el plebiscito https://t.co/KVXht13lVV,P,0.5,"['no', 'primera', 'encuesta', 'plebiscito', 'https', 'kvxht', 'lvv']"
"Es una paradoja macondiana q el CD ""denuncie"" que la Corte puede fallar a su favor la demanda q ellos mismos pusieron contra el Plebiscito!",P,0.2879999727272728,"['paradoja', 'macondiana', 'denuncie', 'corte', 'puede', 'fallar', 'favor', 'demanda', 'mismos', 'pusieron', 'contra', 'plebiscito']"
@militante_R @soler_gaby @hcapriles digan no al plebiscito Santos quiere vernos como su estado,N,0.7493332939393941,"['@militante', '@soler', 'gaby', '@hcapriles', 'digan', 'no', 'plebiscito', 'santos', 'quiere', 'vernos', 'como', 'estado']"
Invito a todos a votar SÍ en el plebiscito y profundizar la oposición a los malos gobiernos #SíyOposiciónASantos,P,0.38399996363636363,"['invito', 'votar', 'plebiscito', 'profundizar', 'oposición', 'malos', 'gobiernos', '#síyoposiciónasantos']"
Buenas noticias que para @hectorabadf son razones para darle el sí al Sí en el plebiscito por los acuerdos de paz. https://t.co/Irsq8J2kwT,P,0.6479999386363637,"['buenas', 'noticias', '@hectorabadf', 'razones', 'darle', 'plebiscito', 'acuerdos', 'paz', 'https', 'irsq', 'kwt']"
"¿Cuál será el ""florero"" que nos libere del yugo de @JuanManSantos y Farc? Al plebiscito, NO. https://t.co/WMPy3jve22",N,0.5,"['florero', 'libere', 'yugo', '@juanmansantos', 'farc', 'plebiscito', 'no', 'https', 'wmpy', 'jve']"
Mi llamado a votar SÍ el próximo 2 de octubre en el plebiscito Acompañenos en la propuesta de desarmar las Farc y seguir lucha contra Santos https://t.co/3JqZUOMMbx,P,0.6719999363636364,"['llamado', 'votar', 'próximo', 'octubre', 'plebiscito', 'acompañenos', 'propuesta', 'desarmar', 'farc', 'seguir', 'lucha', 'contra', 'santos', 'https', 'jqzuommbx']"
Kerry elogia el compromiso de Uribe con la paz tras el Plebiscito por la Paz https://t.co/GlQ2xSVQab vía @BluRadioCo,N,0.6479999386363637,"['kerry', 'elogia', 'compromiso', 'uribe', 'paz', 'plebiscito', 'paz', 'https', 'glq', 'xsvqab', '@bluradioco']"
@NoticiasRCN eso deberiamos hacer todos los colombianosy no salir a votar ese pinche plebiscito,N,0.3839999636363637,"['@noticiasrcn', 'deberiamos', 'colombianosy', 'no', 'salir', 'votar', 'pinche', 'plebiscito']"
Con firma de decreto para convocar al plebiscito damos un paso más hacia la paz. La pregunta es clara y sencilla. https://t.co/NLE8Qg5ZWz,P,0.5999999431818183,"['firma', 'decreto', 'convocar', 'plebiscito', 'damos', 'paso', 'paz', 'pregunta', 'clara', 'sencilla', 'https', 'nle', 'qg', 'zwz']"
"El huracán matthew, gana el NO en el plebiscito, santos gana el nobel de paz, despierta el volcán nevado del ruiz. ALGO MAS OCTUBRE?",P,0.6719999363636364,"['huracán', 'matthew', 'gana', 'no', 'plebiscito', 'santos', 'gana', 'nobel', 'paz', 'despierta', 'volcán', 'nevado', 'ruiz', 'octubre']"
#Video Hablemos del plebiscito: razones para votar NO https://t.co/YoYV3UJajg @CeDemocratico,N,0.6719999363636364,"['#video', 'hablemos', 'plebiscito', 'razones', 'votar', 'no', 'https', 'yoyv', 'ujajg', '@cedemocratico']"
@JuanManSantos que van a fijar reglas si las reglas las ponen ellos por eso voto NO al plebiscito,N,0.6719999363636364,"['@juanmansantos', 'fijar', 'reglas', 'reglas', 'ponen', 'voto', 'no', 'plebiscito']"
EN EL PLEBISCITO VEREMOS 1 PULSO ENTRE LA MAQ CORRUPTA Y LA COL VERRACA COMO NUNCA ANTES #VotoNoAcuerdosCastroSantos https://t.co/itSzwQ5F7R,N,0.3359999681818182,"['plebiscito', 'pulso', 'maq', 'corrupta', 'col', 'verraca', 'como', 'nunca', '#votonoacuerdoscastrosantos', 'https', 'itszwq']"
Las explicaciones que se dieron logró que el plebiscito subiera en confianza en la ciudadanía dice @German_VaronC en #DebateHora20,P,0.7199999318181819,"['explicaciones', 'dieron', 'logró', 'plebiscito', 'subiera', 'confianza', 'ciudadanía', '@german', 'varonc', '#debatehora']"
Votar SÍ al Plebiscito por La PAZ es defender el derecho a la Vida. | @MovimientoMIRA https://t.co/cgGcfcMLcq,P,0.6239999409090909,"['votar', 'plebiscito', 'paz', 'defender', 'derecho', 'vida', '@movimientomira', 'https', 'cggcfcmlcq']"
Votar SI en el plebiscito es entregar la patria al socialismo que ha fracasado en Cuba y Venezuela. Por eso votaremos NO.,N,0.5279999500000001,"['votar', 'plebiscito', 'entregar', 'patria', 'socialismo', 'fracasado', 'cuba', 'venezuela', 'votaremos', 'no']"
"No estamos de acuerdo con un segundo plebiscito, sería como hacerle trampas al pueblo colombiano.",N,0.45599995681818184,"['no', 'acuerdo', 'segundo', 'plebiscito', 'como', 'hacerle', 'trampas', 'pueblo', 'colombiano']"
Por qué sigue diciendo @NoticiasCaracol que el plebiscito lo gano @AlvaroUribeVel si los que ganamos son los colombianos @mwschreiber_,N,0.6719999363636364,"['diciendo', '@noticiascaracol', 'plebiscito', 'gano', '@alvarouribevel', 'ganamos', 'colombianos', '@mwschreiber']"
"""CONTRADICCIÓN POLÍTICA A TRANSFORMAR VOTANDO SÍ POR LA PAZ EN EL PLEBISCITO DEL 02 DE OCTUBRE 2016"" Sep 11 de 2016 https://t.co/3hMJLB3mGu",N,0.4799999545454546,"['contradicción', 'política', 'transformar', 'votando', 'paz', 'plebiscito', 'octubre', 'sep', 'https', 'hmjlb', 'mgu']"
[Imágenes] Esto es lo que piensan las víctimas tras los resultados del plebiscito. https://t.co/MupiK08hqD https://t.co/tbej0IoPuM,P,0.23999997727272732,"['imágenes', 'piensan', 'víctimas', 'resultados', 'plebiscito', 'https', 'mupik', 'hqd', 'https', 'tbej', 'iopum']"
"""El plebiscito se realizará con las FARC armadas y sin estar concentradas"" @AlvaroUribeVel #poresovotono",N,0.5,"['plebiscito', 'realizará', 'farc', 'armadas', 'concentradas', '@alvarouribevel', '#poresovotono']"
#QueTalEsto La mejor bibliotecaria del país fue despedida por votar ‘Sí’ en el plebiscito→ https://t.co/gzuYbredxy https://t.co/gd8ORWS81q,P,0.7199999318181819,"['#quetalesto', 'mejor', 'bibliotecaria', 'país', 'despedida', 'votar', '‘sí’', 'plebiscito→', 'https', 'gzuybredxy', 'https', 'gd', 'orws']"
#DecimosNoALosAcuerdos porque el plebiscito se basa en un engaño descarado y lleva a la refrendación del crimen. https://t.co/iJoLJsKVox,N,0.19199998181818181,"['#decimosnoalosacuerdos', 'plebiscito', 'basa', 'engaño', 'descarado', 'refrendación', 'crimen', 'https', 'ijoljskvox']"
^R/ QUERÍAN COLARSE LOS DEL NO AL PLEBISCITO EN PROTESTA DE ASOINCA. Escuchar: https://t.co/ms5JQrBF2y Los... https://t.co/crFit8qD4X,N,0.6439999863636363,"['querían', 'colarse', 'no', 'plebiscito', 'protesta', 'asoinca', 'escuchar', 'https', 'ms', 'jqrbf', 'https', 'crfit', 'qd']"
#AlAire OIZuluaga del CeDemocratico habla de la entrevista en que Juan Carlos Vélez reveló estrategia del NO en el plebiscito #MañanasBLU,N,0.5,"['#alaire', 'oizuluaga', 'cedemocratico', 'habla', 'entrevista', 'juan', 'carlos', 'vélez', 'reveló', 'estrategia', 'no', 'plebiscito', '#mañanasblu']"
"Pacho Santos habla de ""conejo"" a plebiscito y dice que en su partido hay gente que no quiere que avance proceso. https://t.co/JaTh4LnQ6M",P,0.6415999581818183,"['pacho', 'santos', 'habla', 'conejo', 'plebiscito', 'partido', 'gente', 'no', 'quiere', 'avance', 'proceso', 'https', 'jath', 'lnq']"
Las FARC no volverán a la guerra así gane el NO en el plebiscito. https://t.co/ihaFg1C8NW,P,0.28799997272727274,"['farc', 'no', 'volverán', 'guerra', 'gane', 'no', 'plebiscito', 'https', 'ihafg', 'nw']"
"""La campaña ciudadana del NO al plebiscito, no se puede entender como más guerra""@AlvaroUribeVel #PorEsoVotoNO",N,0.4799999545454545,"['campaña', 'ciudadana', 'no', 'plebiscito', 'no', 'puede', 'entender', 'como', 'guerra', '@alvarouribevel', '#poresovotono']"
"Lo peor es q pasando plebiscito, gane si o el no, seguiremos igual o peor politizado. Querrán acribillar al perdedor https://t.co/jj1wsmzC34",N,0.4386666409090909,"['peor', 'pasando', 'plebiscito', 'gane', 'no', 'seguiremos', 'igual', 'peor', 'politizado', 'querrán', 'acribillar', 'perdedor', 'https', 'jj', 'wsmzc']"
"Desinformar como algunos lo hicieron, solo muestra que la guerrilla no es el mayor problema del país https://t.co/vFnaZVNvgm @ArangoNaty1982",P,0.38399996363636363,"['desinformar', 'como', 'hicieron', 'solo', 'muestra', 'guerrilla', 'no', 'mayor', 'problema', 'país', 'https', 'vfnazvnvgm', '@arangonaty']"
#VotoNoAlPlebiscito No a un plebiscito que trae una paz de corta vida! Que no nos suceda lo mismo que en El Salvador https://t.co/9IgfLr1Npl,N,0.5519999477272728,"['#votonoalplebiscito', 'no', 'plebiscito', 'trae', 'paz', 'corta', 'vida', 'no', 'suceda', 'mismo', 'salvador', 'https', 'igflr', 'npl']"
"Con el 5.86% de las mesas informadas, el ""SI"" gana en el plebiscito con un 52% sobre un 48% del ""NO"" #PlebiscitoPorLaPaz",P,0.6719999363636364,"['mesas', 'informadas', 'gana', 'plebiscito', 'no', '#plebiscitoporlapaz']"
Me encanta! https://t.co/wD3zgwSfPd,P,0.8639999181818183,"['encanta', 'https', 'wd', 'zgwsfpd']"
Ahí tienen la guerra está es una verdadera se enfrentan los del si por orden de terroristas contra los del NO que ganaron plebiscito,N,0.4223999600000001,"['tienen', 'guerra', 'verdadera', 'enfrentan', 'orden', 'terroristas', 'contra', 'no', 'ganaron', 'plebiscito']"
Denuncian supuestas irregularidades en la campaña por el 'Sí' en el plebiscito. https://t.co/XEvtG370Ba https://t.co/HPaEa6LUOG,P,0.2399999772727273,"['denuncian', 'supuestas', 'irregularidades', 'campaña', 'plebiscito', 'https', 'xevtg', 'ba', 'https', 'hpaea', 'luog']"
I Foro Pedagógico del Plebiscito por La Paz https://t.co/Jy01i3Szm8,P,0.5759999454545455,"['foro', 'pedagógico', 'plebiscito', 'paz', 'https', 'jy', 'szm']"
"El plebiscito será la votación más importante de nuestras vidas..Claro, que SÏ!",P,0.6079999424242425,"['plebiscito', 'votación', 'importante', 'nuestras', 'vidas', 'claro', 'sï']"
"El sábado 15 de Octubre en el programa RCN La Gran Verdad el Embajador de Alemania en Colombia hablará del Plebiscito, la Paz y el turismo.",P,0.6399999393939394,"['sábado', 'octubre', 'programa', 'rcn', 'gran', 'verdad', 'embajador', 'alemania', 'colombia', 'hablará', 'plebiscito', 'paz', 'turismo']"
"Santos no puede pisotear voluntad de los 6.438.532 de colombianos que votamos NO al plebiscito,exigimos un acuerdo incluyente,sin presiones",N,0.4525713857142858,"['santos', 'no', 'puede', 'pisotear', 'voluntad', 'colombianos', 'votamos', 'no', 'plebiscito', 'exigimos', 'acuerdo', 'incluyente', 'presiones']"
"Ahora a ganar el plebiscito el 2 de octubre. De aquí en adelante en campaña por el SI, por una Colombia sin guerra. https://t.co/FxnHpUVxFc",P,0.4799999545454546,"['ganar', 'plebiscito', 'octubre', 'aquí', 'adelante', 'campaña', 'colombia', 'guerra', 'https', 'fxnhpuvxfc']"
@ELTIEMPO para qué el plebiscito si @JuanManSantos ya tiene negociado todo e hizo las concesiones que le dio la gana a los narcoterroristas,N,0.6719999363636364,"['@eltiempo', 'plebiscito', '@juanmansantos', 'negociado', 'hizo', 'concesiones', 'dio', 'gana', 'narcoterroristas']"
Corte deniega a CD retirar sus causas contra el plebiscito https://t.co/dt3nJkLrhe vía @elheraldoco,P,0.5,"['corte', 'deniega', 'retirar', 'causas', 'contra', 'plebiscito', 'https', 'dt', 'njklrhe', '@elheraldoco']"
"@MeDicenWally De acuerdo, ¿Pero se imagina la 'pataleta' del uribismo, si no hubiera habido plebiscito? ¡La hécatombe!",P,0.6239999409090909,"['@medicenwally', 'acuerdo', 'imagina', 'pataleta', 'uribismo', 'no', 'hubiera', 'habido', 'plebiscito', 'hécatombe']"
"Muy serio análisis de la arquidiócesis de Ibagué sobre ¿POR QUÉ VOTARÉ, NO, EN EL PLEBISCITO? https://t.co/3KUjKSH5i4",N,0.6239999409090909,"['muy', 'serio', 'análisis', 'arquidiócesis', 'ibagué', 'votaré', 'no', 'plebiscito', 'https', 'kujksh']"
Menos mal que los taxistas de Bogotá no son las únicas personas que votan en el plebiscito. Arrasaría el no,P,0.5279999500000001,"['menos', 'mal', 'taxistas', 'bogotá', 'no', 'únicas', 'personas', 'votan', 'plebiscito', 'arrasaría', 'no']"
@ALVAROHPRADA @AlvaroUribeVel @CeDemocratico X eso NO! Al plebiscito,N,0.5,"['@alvarohprada', '@alvarouribevel', '@cedemocratico', 'no', 'plebiscito']"
En Venezuela anulan firmas que convocan referendo revocatorio de Maduro. En Colombia Santos busca desconocer mandato popular del Plebiscito.,N,0.46079995636363635,"['venezuela', 'anulan', 'firmas', 'convocan', 'referendo', 'revocatorio', 'maduro', 'colombia', 'santos', 'busca', 'desconocer', 'mandato', 'popular', 'plebiscito']"
¿Cuál es contrato de @Bancolombia con Gob para coartar votación de sus empleados en plebiscito? Cuál es la amenaza? https://t.co/4mYsJmBYjK,P,0.3839999636363637,"['contrato', '@bancolombia', 'gob', 'coartar', 'votación', 'empleados', 'plebiscito', 'amenaza', 'https', 'mysjmbyjk']"
"Desde Boyacá, el expresidente Uribe señaló que espera un triunfo del no en el plebiscito. https://t.co/sfaVNXE98Q https://t.co/eQD88Txt7U",N,0.6719999363636364,"['boyacá', 'expresidente', 'uribe', 'señaló', 'espera', 'triunfo', 'no', 'plebiscito', 'https', 'sfavnxe', 'https', 'eqd', 'txt']"
"Usted se imagina una sentencia judicial contra el CD, que los obligue a rectificar durante 1 mes que ellos mintieron en plebiscito",P,0.4799999545454545,"['usted', 'imagina', 'sentencia', 'judicial', 'contra', 'obligue', 'rectificar', 'mes', 'mintieron', 'plebiscito']"
#MinutoAMinuto: “Queremos aportar a un gran pacto nacional”: Uribe https://t.co/BZMV6PQAf3 #ColombiaDecide https://t.co/G3FNkfWdKb,N,0.7539999522727273,"['#minutoaminuto', 'queremos', 'aportar', 'gran', 'pacto', 'nacional', 'uribe', 'https', 'bzmv', 'pqaf', '#colombiadecide', 'https', 'fnkfwdkb']"
La ignorancia de los que votarán No en el plebiscito - Las2orillas https://t.co/0MUUR05b90,P,0.19199998181818184,"['ignorancia', 'votarán', 'no', 'plebiscito', 'orillas', 'https', 'muur']"
"La oportunidad de votar sí a al plebiscito qué da legitimidad a los acuerdos de, para por la paz me hace sentir #MasColombianoQueNunca",P,0.5439999484848486,"['oportunidad', 'votar', 'plebiscito', 'da', 'legitimidad', 'acuerdos', 'paz', 'sentir', '#mascolombianoquenunca']"
"¿ESTAMOS MAL? ""Hemos llegado a donde estamos arrimando porque no hay gbno sino locura por el plebiscito"": @ElJodario https://t.co/ZbKFGIsTJj",P,0.3359999681818182,"['mal', 'llegado', 'donde', 'arrimando', 'no', 'gbno', 'locura', 'plebiscito', '@eljodario', 'https', 'zbkfgistjj']"
"@AlvaroUribeVel ""Votar No al ilegítimo Plebiscito es rechazar que el Gobierno y la FARC se auto designen constituyentes""",N,0.38399996363636363,"['@alvarouribevel', 'votar', 'no', 'ilegítimo', 'plebiscito', 'rechazar', 'gobierno', 'farc', 'auto', 'designen', 'constituyentes']"
@ClaudiaLopez Realizó importante debate en el Senado de la República sobre las mentiras Uribistas en el Plebiscito. https://t.co/7wyMofyUXw,P,0.4479999575757576,"['@claudialopez', 'realizó', 'importante', 'debate', 'senado', 'república', 'mentiras', 'uribistas', 'plebiscito', 'https', 'wymofyuxw']"
"Y ud. qué opina del plebiscito, de la paz, de la suerte de los colombianos? Si piensa en eso? https://t.co/hdbhYkyNTE",P,0.5759999454545455,"['ud', 'opina', 'plebiscito', 'paz', 'suerte', 'colombianos', 'piensa', 'https', 'hdbhykynte']"
"Santos propuso un Plebiscito que preguntaba: 'apoya o no los acuerdos', y los colombianos dijeron 'No'. Definitivamente hay que corregirlos.",N,0.6479999386363637,"['santos', 'propuso', 'plebiscito', 'preguntaba', 'apoya', 'no', 'acuerdos', 'colombianos', 'no', 'definitivamente', 'corregirlos']"
